Tenant,Pod,VRF,Node,L3Out,Domain,IP,MAC,VLAN
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_3,node-1203,L3OUT_MDC2_INT_FrontEnd_3_SW,DOM_L3OUT,172.26.33.38,00:10:DB:FF:10:00,vlan-2739
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1303,L3OUT_MDC2_INT_IntelBase_3_EDGE,DOM_L3OUT,172.26.13.34,00:50:56:A5:92:F1,vlan-2728
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1303,L3OUT_MDC2_INT_IntelBase_3_EDGE,DOM_L3OUT,172.26.13.44,00:22:BD:F8:19:FF,vlan-2728
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1304,L3OUT_MDC2_INT_IntelBase_3_EDGE,DOM_L3OUT,172.26.13.34,00:50:56:A5:92:F1,vlan-2728
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1304,L3OUT_MDC2_INT_IntelBase_3_EDGE,DOM_L3OUT,172.26.13.45,00:22:BD:F8:19:FF,vlan-2728
BAAC_MDC2,pod-1,VRF_MDC2_INT_SLAK_1,node-1303,L3OUT_MDC2_INT_SLAK_1_SW,DOM_L3OUT,172.26.13.68,68:4F:64:18:2C:66,vlan-2765
BAAC_MDC2,pod-1,VRF_MDC2_INT_SLAK_1,node-1303,L3OUT_MDC2_INT_SLAK_1_SW,DOM_L3OUT,172.26.13.69,68:4F:64:18:2A:66,vlan-2765
BAAC_MDC2,pod-1,VRF_MDC2_INT_SLAK_1,node-1304,L3OUT_MDC2_INT_SLAK_1_SW,DOM_L3OUT,172.26.13.69,68:4F:64:18:2A:66,vlan-2765
BAAC_MDC2,pod-1,VRF_MDC2_INT_SLAK_1,node-1304,L3OUT_MDC2_INT_SLAK_1_SW,DOM_L3OUT,172.26.13.68,68:4F:64:18:2C:66,vlan-2765
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1206,L3OUT_MDC2_INT_VSM_VSMFW,DOM_L3OUT,172.26.50.14,34:62:88:1D:4C:C8,vlan-2679
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1205,L3OUT_MDC2_INT_VSM_VSMFW,DOM_L3OUT,172.26.50.14,34:62:88:1D:4C:C8,vlan-2679
BAAC_MDC2,pod-1,VRF_MDC2_INT_UDPB_2,node-1102,L3OUT_MDC2_INT_UDPB_2,DOM_L3OUT,172.27.40.26,00:00:5E:00:01:4A,vlan-1202
BAAC_MDC2,pod-1,VRF_MDC2_INT_UDPB_2,node-1102,L3OUT_MDC2_INT_UDPB_2,DOM_L3OUT,172.27.40.25,10:C1:72:E8:B3:AD,vlan-1202
BAAC_MDC2,pod-1,VRF_MDC2_INT_UDPB_2,node-1102,L3OUT_MDC2_INT_UDPB_2,DOM_L3OUT,172.27.40.24,10:C1:72:E8:B3:A0,vlan-1202
BAAC_MDC2,pod-1,VRF_MDC2_INT_UDPB_2,node-1101,L3OUT_MDC2_INT_UDPB_2,DOM_L3OUT,172.27.40.26,00:00:5E:00:01:4A,vlan-1202
BAAC_MDC2,pod-1,VRF_MDC2_INT_UDPB_2,node-1101,L3OUT_MDC2_INT_UDPB_2,DOM_L3OUT,172.27.40.25,10:C1:72:E8:B3:AD,vlan-1202
BAAC_MDC2,pod-1,VRF_MDC2_INT_UDPB_2,node-1101,L3OUT_MDC2_INT_UDPB_2,DOM_L3OUT,172.27.40.24,10:C1:72:E8:B3:A0,vlan-1202
BAAC_MDC2,pod-1,VRF_MDC2_INT_VDI_4,node-1102,L3OUT_MDC2_INT_VDI_4,DOM_L3OUT,172.27.64.58,00:00:5E:00:01:29,vlan-1444
BAAC_MDC2,pod-1,VRF_MDC2_INT_VDI_4,node-1102,L3OUT_MDC2_INT_VDI_4,DOM_L3OUT,172.27.64.56,10:C1:72:E8:B3:A0,vlan-1444
BAAC_MDC2,pod-1,VRF_MDC2_INT_VDI_4,node-1102,L3OUT_MDC2_INT_VDI_4,DOM_L3OUT,172.27.64.57,10:C1:72:E8:B3:AD,vlan-1444
BAAC_MDC2,pod-1,VRF_MDC2_INT_VDI_4,node-1101,L3OUT_MDC2_INT_VDI_4,DOM_L3OUT,172.27.64.58,00:00:5E:00:01:29,vlan-1444
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_1,node-1102,L3OUT_MDC2_INT_CRM_1,DOM_L3OUT,172.27.54.10,00:00:5E:00:01:15,vlan-1341
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_1,node-1102,L3OUT_MDC2_INT_CRM_1,DOM_L3OUT,172.27.54.9,10:C1:72:E8:B3:AD,vlan-1341
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_1,node-1102,L3OUT_MDC2_INT_CRM_1,DOM_L3OUT,172.27.54.8,10:C1:72:E8:B3:A0,vlan-1341
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_1,node-1101,L3OUT_MDC2_INT_CRM_1,DOM_L3OUT,172.27.54.10,00:00:5E:00:01:15,vlan-1341
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_1,node-1101,L3OUT_MDC2_INT_CRM_1,DOM_L3OUT,172.27.54.9,10:C1:72:E8:B3:AD,vlan-1341
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_1,node-1101,L3OUT_MDC2_INT_CRM_1,DOM_L3OUT,172.27.54.8,10:C1:72:E8:B3:A0,vlan-1341
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_8,node-1102,L3OUT_MDC2_INT_IntelBase_8,DOM_L3OUT,172.27.66.122,00:00:5E:00:01:33,vlan-1468
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_8,node-1102,L3OUT_MDC2_INT_IntelBase_8,DOM_L3OUT,172.27.66.120,10:C1:72:E8:B3:A0,vlan-1468
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_8,node-1101,L3OUT_MDC2_INT_IntelBase_8,DOM_L3OUT,172.27.66.122,00:00:5E:00:01:33,vlan-1468
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_8,node-1101,L3OUT_MDC2_INT_IntelBase_8,DOM_L3OUT,172.27.66.120,10:C1:72:E8:B3:A0,vlan-1468
BAAC_MDC2,pod-1,VRF_MDC2_INT_Job_Schedule_4,node-1102,L3OUT_MDC2_INT_Job_Schedule_4,DOM_L3OUT,172.27.26.54,00:00:5E:00:01:51,vlan-1064
BAAC_MDC2,pod-1,VRF_MDC2_INT_Job_Schedule_4,node-1102,L3OUT_MDC2_INT_Job_Schedule_4,DOM_L3OUT,172.27.26.53,10:C1:72:E8:B3:AD,vlan-1064
BAAC_MDC2,pod-1,VRF_MDC2_INT_Job_Schedule_4,node-1102,L3OUT_MDC2_INT_Job_Schedule_4,DOM_L3OUT,172.27.26.52,10:C1:72:E8:B3:A0,vlan-1064
BAAC_MDC2,pod-1,VRF_MDC2_INT_Job_Schedule_4,node-1101,L3OUT_MDC2_INT_Job_Schedule_4,DOM_L3OUT,172.27.26.54,00:00:5E:00:01:51,vlan-1064
BAAC_MDC2,pod-1,VRF_MDC2_INT_Job_Schedule_4,node-1101,L3OUT_MDC2_INT_Job_Schedule_4,DOM_L3OUT,172.27.26.53,10:C1:72:E8:B3:AD,vlan-1064
BAAC_MDC2,pod-1,VRF_MDC2_INT_Job_Schedule_4,node-1101,L3OUT_MDC2_INT_Job_Schedule_4,DOM_L3OUT,172.27.26.52,10:C1:72:E8:B3:A0,vlan-1064
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_2,node-1102,L3OUT_MDC2_INT_CRM_2,DOM_L3OUT,172.27.54.26,00:00:5E:00:01:16,vlan-1342
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_2,node-1102,L3OUT_MDC2_INT_CRM_2,DOM_L3OUT,172.27.54.25,10:C1:72:E8:B3:AD,vlan-1342
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_2,node-1102,L3OUT_MDC2_INT_CRM_2,DOM_L3OUT,172.27.54.24,10:C1:72:E8:B3:A0,vlan-1342
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_2,node-1102,L3OUT_MDC2_INT_CRM_2,DOM_L3OUT,172.27.54.19,00:22:BD:F8:19:FF,vlan-1342
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_2,node-1101,L3OUT_MDC2_INT_CRM_2,DOM_L3OUT,172.27.54.26,00:00:5E:00:01:16,vlan-1342
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_2,node-1101,L3OUT_MDC2_INT_CRM_2,DOM_L3OUT,172.27.54.25,10:C1:72:E8:B3:AD,vlan-1342
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_2,node-1101,L3OUT_MDC2_INT_CRM_2,DOM_L3OUT,172.27.54.24,10:C1:72:E8:B3:A0,vlan-1342
BAAC_MDC2,pod-1,VRF_MDC2_INT_CRM_2,node-1101,L3OUT_MDC2_INT_CRM_2,DOM_L3OUT,172.27.54.18,00:22:BD:F8:19:FF,vlan-1342
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_2,node-1102,L3OUT_MDC2_INT_FrontEnd_2,DOM_L3OUT,172.27.68.26,00:00:5E:00:01:36,vlan-1482
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_2,node-1102,L3OUT_MDC2_INT_FrontEnd_2,DOM_L3OUT,172.27.68.25,10:C1:72:E8:B3:AD,vlan-1482
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_2,node-1102,L3OUT_MDC2_INT_FrontEnd_2,DOM_L3OUT,172.27.68.24,10:C1:72:E8:B3:A0,vlan-1482
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_2,node-1101,L3OUT_MDC2_INT_FrontEnd_2,DOM_L3OUT,172.27.68.26,00:00:5E:00:01:36,vlan-1482
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_2,node-1101,L3OUT_MDC2_INT_FrontEnd_2,DOM_L3OUT,172.27.68.25,10:C1:72:E8:B3:AD,vlan-1482
BAAC_MDC2,pod-1,VRF_MDC2_INT_BAACTV,node-1102,L3OUT_MDC2_INT_BAACTV,DOM_L3OUT,172.27.76.6,00:00:5E:00:01:53,vlan-1561
BAAC_MDC2,pod-1,VRF_MDC2_INT_BAACTV,node-1102,L3OUT_MDC2_INT_BAACTV,DOM_L3OUT,172.27.76.5,10:C1:72:E8:B3:AD,vlan-1561
BAAC_MDC2,pod-1,VRF_MDC2_INT_BAACTV,node-1102,L3OUT_MDC2_INT_BAACTV,DOM_L3OUT,172.27.76.4,10:C1:72:E8:B3:A0,vlan-1561
BAAC_MDC2,pod-1,VRF_MDC2_INT_BAACTV,node-1101,L3OUT_MDC2_INT_BAACTV,DOM_L3OUT,172.27.76.6,00:00:5E:00:01:53,vlan-1561
BAAC_MDC2,pod-1,VRF_MDC2_INT_BAACTV,node-1101,L3OUT_MDC2_INT_BAACTV,DOM_L3OUT,172.27.76.4,10:C1:72:E8:B3:A0,vlan-1561
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_4,node-1101,L3OUT_MDC2_INT_SOA_4,DOM_L3OUT,172.27.60.58,00:00:5E:00:01:24,vlan-1404
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_4,node-1101,L3OUT_MDC2_INT_SOA_4,DOM_L3OUT,172.27.60.57,10:C1:72:E8:B3:AD,vlan-1404
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_4,node-1101,L3OUT_MDC2_INT_SOA_4,DOM_L3OUT,172.27.60.56,10:C1:72:E8:B3:A0,vlan-1404
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_4,node-1101,L3OUT_MDC2_INT_SOA_4,DOM_L3OUT,172.27.60.50,00:22:BD:F8:19:FF,vlan-1404
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_4,node-1102,L3OUT_MDC2_INT_SOA_4,DOM_L3OUT,172.27.60.58,00:00:5E:00:01:24,vlan-1404
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_4,node-1102,L3OUT_MDC2_INT_SOA_4,DOM_L3OUT,172.27.60.51,00:22:BD:F8:19:FF,vlan-1404
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_4,node-1102,L3OUT_MDC2_INT_SOA_4,DOM_L3OUT,172.27.60.56,10:C1:72:E8:B3:A0,vlan-1404
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_1,node-1101,L3OUT_MDC2_INT_FrontEnd_1,DOM_L3OUT,172.27.68.10,00:00:5E:00:01:35,vlan-1481
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_1,node-1101,L3OUT_MDC2_INT_FrontEnd_1,DOM_L3OUT,172.27.68.9,10:C1:72:E8:B3:AD,vlan-1481
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_1,node-1101,L3OUT_MDC2_INT_FrontEnd_1,DOM_L3OUT,172.27.68.8,10:C1:72:E8:B3:A0,vlan-1481
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_1,node-1102,L3OUT_MDC2_INT_FrontEnd_1,DOM_L3OUT,172.27.68.10,00:00:5E:00:01:35,vlan-1481
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_1,node-1102,L3OUT_MDC2_INT_FrontEnd_1,DOM_L3OUT,172.27.68.9,10:C1:72:E8:B3:AD,vlan-1481
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_1,node-1102,L3OUT_MDC2_INT_FrontEnd_1,DOM_L3OUT,172.27.68.8,10:C1:72:E8:B3:A0,vlan-1481
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1101,L3OUT_MDC2_INT_VSM,DOM_L3OUT,172.27.48.10,00:00:5E:00:01:4C,vlan-1281
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1101,L3OUT_MDC2_INT_VSM,DOM_L3OUT,172.27.48.9,10:C1:72:E8:B3:AD,vlan-1281
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1101,L3OUT_MDC2_INT_VSM,DOM_L3OUT,172.27.48.8,10:C1:72:E8:B3:A0,vlan-1281
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1101,L3OUT_MDC2_INT_VSM,DOM_L3OUT,172.27.48.2,00:22:BD:F8:19:FF,vlan-1281
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1102,L3OUT_MDC2_INT_VSM,DOM_L3OUT,172.27.48.10,00:00:5E:00:01:4C,vlan-1281
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1102,L3OUT_MDC2_INT_VSM,DOM_L3OUT,172.27.48.9,10:C1:72:E8:B3:AD,vlan-1281
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1102,L3OUT_MDC2_INT_VSM,DOM_L3OUT,172.27.48.8,10:C1:72:E8:B3:A0,vlan-1281
BAAC_MDC2,pod-1,VRF_MDC2_INT_VSM,node-1102,L3OUT_MDC2_INT_VSM,DOM_L3OUT,172.27.48.3,00:22:BD:F8:19:FF,vlan-1281
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_2,node-1101,L3OUT_MDC2_INT_SOA_2,DOM_L3OUT,172.27.60.26,00:00:5E:00:01:22,vlan-1402
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_2,node-1101,L3OUT_MDC2_INT_SOA_2,DOM_L3OUT,172.27.60.25,10:C1:72:E8:B3:AD,vlan-1402
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_2,node-1102,L3OUT_MDC2_INT_SOA_2,DOM_L3OUT,172.27.60.26,00:00:5E:00:01:22,vlan-1402
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_2,node-1102,L3OUT_MDC2_INT_SOA_2,DOM_L3OUT,172.27.60.24,10:C1:72:E8:B3:A0,vlan-1402
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_2,node-1102,L3OUT_MDC2_INT_SOA_2,DOM_L3OUT,172.27.60.25,10:C1:72:E8:B3:AD,vlan-1402
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_1,node-1102,L3OUT_MDC2_INT_IntelBase_1,DOM_L3OUT,172.27.66.10,00:00:5E:00:01:2C,vlan-1461
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_1,node-1102,L3OUT_MDC2_INT_IntelBase_1,DOM_L3OUT,172.27.66.9,10:C1:72:E8:B3:AD,vlan-1461
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_1,node-1102,L3OUT_MDC2_INT_IntelBase_1,DOM_L3OUT,172.27.66.8,10:C1:72:E8:B3:A0,vlan-1461
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_1,node-1101,L3OUT_MDC2_INT_IntelBase_1,DOM_L3OUT,172.27.66.10,00:00:5E:00:01:2C,vlan-1461
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_1,node-1101,L3OUT_MDC2_INT_IntelBase_1,DOM_L3OUT,172.27.66.9,10:C1:72:E8:B3:AD,vlan-1461
BAAC_MDC2,pod-1,VRF_MDC2_INT_HRIS_3,node-1101,L3OUT_MDC2_INT_HRIS_3,DOM_L3OUT,172.27.56.42,00:00:5E:00:01:1C,vlan-1363
BAAC_MDC2,pod-1,VRF_MDC2_INT_HRIS_3,node-1101,L3OUT_MDC2_INT_HRIS_3,DOM_L3OUT,172.27.56.41,10:C1:72:E8:B3:AD,vlan-1363
BAAC_MDC2,pod-1,VRF_MDC2_INT_HRIS_3,node-1101,L3OUT_MDC2_INT_HRIS_3,DOM_L3OUT,172.27.56.40,10:C1:72:E8:B3:A0,vlan-1363
BAAC_MDC2,pod-1,VRF_MDC2_INT_HRIS_3,node-1101,L3OUT_MDC2_INT_HRIS_3,DOM_L3OUT,172.27.56.34,00:22:BD:F8:19:FF,vlan-1363
BAAC_MDC2,pod-1,VRF_MDC2_INT_HRIS_3,node-1102,L3OUT_MDC2_INT_HRIS_3,DOM_L3OUT,172.27.56.42,00:00:5E:00:01:1C,vlan-1363
BAAC_MDC2,pod-1,VRF_MDC2_INT_HRIS_3,node-1102,L3OUT_MDC2_INT_HRIS_3,DOM_L3OUT,172.27.56.41,10:C1:72:E8:B3:AD,vlan-1363
BAAC_MDC2,pod-1,VRF_MDC2_INT_HRIS_3,node-1102,L3OUT_MDC2_INT_HRIS_3,DOM_L3OUT,172.27.56.40,10:C1:72:E8:B3:A0,vlan-1363
BAAC_MDC2,pod-1,VRF_MDC2_INT_HRIS_3,node-1102,L3OUT_MDC2_INT_HRIS_3,DOM_L3OUT,172.27.56.35,00:22:BD:F8:19:FF,vlan-1363
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_3,node-1101,L3OUT_MDC2_INT_FrontEnd_3,DOM_L3OUT,172.27.68.42,00:00:5E:00:01:37,vlan-1483
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_3,node-1101,L3OUT_MDC2_INT_FrontEnd_3,DOM_L3OUT,172.27.68.41,10:C1:72:E8:B3:AD,vlan-1483
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_3,node-1101,L3OUT_MDC2_INT_FrontEnd_3,DOM_L3OUT,172.27.68.40,10:C1:72:E8:B3:A0,vlan-1483
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_3,node-1101,L3OUT_MDC2_INT_FrontEnd_3,DOM_L3OUT,172.27.68.34,00:22:BD:F8:19:FF,vlan-1483
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_3,node-1102,L3OUT_MDC2_INT_FrontEnd_3,DOM_L3OUT,172.27.68.42,00:00:5E:00:01:37,vlan-1483
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_3,node-1102,L3OUT_MDC2_INT_FrontEnd_3,DOM_L3OUT,172.27.68.41,10:C1:72:E8:B3:AD,vlan-1483
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_3,node-1102,L3OUT_MDC2_INT_FrontEnd_3,DOM_L3OUT,172.27.68.40,10:C1:72:E8:B3:A0,vlan-1483
BAAC_MDC2,pod-1,VRF_MDC2_INT_FrontEnd_3,node-1102,L3OUT_MDC2_INT_FrontEnd_3,DOM_L3OUT,172.27.68.35,00:22:BD:F8:19:FF,vlan-1483
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1102,L3OUT_MDC2_INT_IntelBase_3,DOM_L3OUT,172.27.66.42,00:00:5E:00:01:2E,vlan-1463
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1102,L3OUT_MDC2_INT_IntelBase_3,DOM_L3OUT,172.27.66.41,10:C1:72:E8:B3:AD,vlan-1463
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1102,L3OUT_MDC2_INT_IntelBase_3,DOM_L3OUT,172.27.66.40,10:C1:72:E8:B3:A0,vlan-1463
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1102,L3OUT_MDC2_INT_IntelBase_3,DOM_L3OUT,172.27.66.35,00:22:BD:F8:19:FF,vlan-1463
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1101,L3OUT_MDC2_INT_IntelBase_3,DOM_L3OUT,172.27.66.42,00:00:5E:00:01:2E,vlan-1463
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1101,L3OUT_MDC2_INT_IntelBase_3,DOM_L3OUT,172.27.66.41,10:C1:72:E8:B3:AD,vlan-1463
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1101,L3OUT_MDC2_INT_IntelBase_3,DOM_L3OUT,172.27.66.40,10:C1:72:E8:B3:A0,vlan-1463
BAAC_MDC2,pod-1,VRF_MDC2_INT_IntelBase_3,node-1101,L3OUT_MDC2_INT_IntelBase_3,DOM_L3OUT,172.27.66.34,00:22:BD:F8:19:FF,vlan-1463
BAAC_MDC2,pod-1,VRF_MDC2_INT_WarRoom_2,node-1102,L3OUT_MDC2_INT_WarRoom_2,DOM_L3OUT,172.27.58.26,00:00:5E:00:01:20,vlan-1382
BAAC_MDC2,pod-1,VRF_MDC2_INT_WarRoom_2,node-1102,L3OUT_MDC2_INT_WarRoom_2,DOM_L3OUT,172.27.58.25,10:C1:72:E8:B3:AD,vlan-1382
BAAC_MDC2,pod-1,VRF_MDC2_INT_WarRoom_2,node-1102,L3OUT_MDC2_INT_WarRoom_2,DOM_L3OUT,172.27.58.24,10:C1:72:E8:B3:A0,vlan-1382
BAAC_MDC2,pod-1,VRF_MDC2_INT_WarRoom_2,node-1102,L3OUT_MDC2_INT_WarRoom_2,DOM_L3OUT,172.27.58.19,00:22:BD:F8:19:FF,vlan-1382
BAAC_MDC2,pod-1,VRF_MDC2_INT_WarRoom_2,node-1101,L3OUT_MDC2_INT_WarRoom_2,DOM_L3OUT,172.27.58.26,00:00:5E:00:01:20,vlan-1382
BAAC_MDC2,pod-1,VRF_MDC2_INT_WarRoom_2,node-1101,L3OUT_MDC2_INT_WarRoom_2,DOM_L3OUT,172.27.58.25,10:C1:72:E8:B3:AD,vlan-1382
BAAC_MDC2,pod-1,VRF_MDC2_INT_WarRoom_2,node-1101,L3OUT_MDC2_INT_WarRoom_2,DOM_L3OUT,172.27.58.24,10:C1:72:E8:B3:A0,vlan-1382
BAAC_MDC2,pod-1,VRF_MDC2_INT_WarRoom_2,node-1101,L3OUT_MDC2_INT_WarRoom_2,DOM_L3OUT,172.27.58.18,00:22:BD:F8:19:FF,vlan-1382
BAAC_MDC2,pod-1,VRF_MDC2_INT_STARCAT_1,node-1101,L3OUT_MDC2_INT_STARCAT_1,DOM_L3OUT,172.27.46.10,00:00:5E:00:01:47,vlan-1261
BAAC_MDC2,pod-1,VRF_MDC2_INT_STARCAT_1,node-1101,L3OUT_MDC2_INT_STARCAT_1,DOM_L3OUT,172.27.46.9,10:C1:72:E8:B3:AD,vlan-1261
BAAC_MDC2,pod-1,VRF_MDC2_INT_STARCAT_1,node-1101,L3OUT_MDC2_INT_STARCAT_1,DOM_L3OUT,172.27.46.8,10:C1:72:E8:B3:A0,vlan-1261
BAAC_MDC2,pod-1,VRF_MDC2_INT_STARCAT_1,node-1101,L3OUT_MDC2_INT_STARCAT_1,DOM_L3OUT,172.27.46.2,00:22:BD:F8:19:FF,vlan-1261
BAAC_MDC2,pod-1,VRF_MDC2_INT_STARCAT_1,node-1102,L3OUT_MDC2_INT_STARCAT_1,DOM_L3OUT,172.27.46.10,00:00:5E:00:01:47,vlan-1261
BAAC_MDC2,pod-1,VRF_MDC2_INT_STARCAT_1,node-1102,L3OUT_MDC2_INT_STARCAT_1,DOM_L3OUT,172.27.46.9,10:C1:72:E8:B3:AD,vlan-1261
BAAC_MDC2,pod-1,VRF_MDC2_INT_STARCAT_1,node-1102,L3OUT_MDC2_INT_STARCAT_1,DOM_L3OUT,172.27.46.8,10:C1:72:E8:B3:A0,vlan-1261
BAAC_MDC2,pod-1,VRF_MDC2_INT_STARCAT_1,node-1102,L3OUT_MDC2_INT_STARCAT_1,DOM_L3OUT,172.27.46.3,00:22:BD:F8:19:FF,vlan-1261
BAAC_MDC2,pod-1,VRF_MDC2_INT_VDI_5,node-1102,L3OUT_MDC2_INT_VDI_5,DOM_L3OUT,172.27.64.74,00:00:5E:00:01:2A,vlan-1445
BAAC_MDC2,pod-1,VRF_MDC2_INT_VDI_5,node-1102,L3OUT_MDC2_INT_VDI_5,DOM_L3OUT,172.27.64.73,10:C1:72:E8:B3:AD,vlan-1445
BAAC_MDC2,pod-1,VRF_MDC2_INT_VDI_5,node-1102,L3OUT_MDC2_INT_VDI_5,DOM_L3OUT,172.27.64.72,10:C1:72:E8:B3:A0,vlan-1445
BAAC_MDC2,pod-1,VRF_MDC2_INT_VDI_5,node-1101,L3OUT_MDC2_INT_VDI_5,DOM_L3OUT,172.27.64.74,00:00:5E:00:01:2A,vlan-1445
BAAC_MDC2,pod-1,VRF_MDC2_INT_VDI_5,node-1101,L3OUT_MDC2_INT_VDI_5,DOM_L3OUT,172.27.64.72,10:C1:72:E8:B3:A0,vlan-1445
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_3,node-1101,L3OUT_MDC2_INT_SOA_3,DOM_L3OUT,172.27.60.42,00:00:5E:00:01:23,vlan-1403
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_3,node-1101,L3OUT_MDC2_INT_SOA_3,DOM_L3OUT,172.27.60.40,10:C1:72:E8:B3:A0,vlan-1403
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_3,node-1102,L3OUT_MDC2_INT_SOA_3,DOM_L3OUT,172.27.60.42,00:00:5E:00:01:23,vlan-1403
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_3,node-1102,L3OUT_MDC2_INT_SOA_3,DOM_L3OUT,172.27.60.40,10:C1:72:E8:B3:A0,vlan-1403
BAAC_MDC2,pod-1,VRF_MDC2_INT_SOA_3,node-1102,L3OUT_MDC2_INT_SOA_3,DOM_L3OUT,172.27.60.41,10:C1:72:E8:B3:AD,vlan-1403
BAAC_MDC2,pod-1,VRF_MDC2_INT_Job_Schedule_2,node-1101,L3OUT_MDC2_INT_Job_Schedule_2,DOM_L3OUT,172.27.26.22,00:00:5E:00:01:4F,vlan-1062
BAAC_MDC2,pod-1,VRF_MDC2_INT_Job_Schedule_2,node-1101,L3OUT_MDC2_INT_Job_Schedule_2,DOM_L3OUT,172.27.26.21,10:C1:72:E8:B3:AD,vlan-1062
