Tenant,ANP,VRF,BridgeDomain,EPG,Pod,Node,IPG,IP,MAC,VLAN
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.189,00:A0:B8:6E:57:48,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.134,00:21:28:8A:11:F2,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.191,00:05:33:72:D9:10,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.188,00:A0:B8:6E:38:E2,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.194,00:80:E5:17:B6:A0,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.129,00:0B:5D:E0:A4:AC,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.186,00:21:28:C1:DC:89,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.190,00:05:33:72:DB:90,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.130,00:0B:5D:E0:A4:E2,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.155,00:0B:5D:E0:A4:E2,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.132,00:21:28:C1:95:BA,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.183,00:14:4F:7F:20:70,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.181,00:14:4F:7F:20:70,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.178,40:01:C6:2C:15:01,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.184,00:21:28:C1:DF:27,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.185,00:21:28:C1:95:C1,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.187,00:21:28:C1:DE:87,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.182,00:14:4F:7F:20:73,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.180,B4:99:BA:FD:DF:CE,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_FMIS_2,BD_MDR1_FMIS_DEV,EPG_MDR1_FMIS_DEV,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_FMIS_SW,172.31.11.197,BC:30:5B:F0:13:16,vlan-1128
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_ESM_1,BD_MDR1_ESM_1_NetworkInfra,EPG_MDR1_ESM_1_NetworkInfra,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_ESM_SW,172.31.25.2,00:50:56:A5:FD:58,vlan-3188
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_ESM_1,BD_MDR1_ESM_1_NetworkInfra,EPG_MDR1_ESM_1_NetworkInfra,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_ESM_SW,172.31.25.1,00:50:56:A5:D2:1C,vlan-3188
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond0,172.31.59.75,00:14:4F:F9:50:FB,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond0,172.31.59.76,00:14:4F:F9:50:FB,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond0,172.31.59.77,00:14:4F:F9:50:FB,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond0,172.31.59.74,00:14:4F:F9:50:FB,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2507,eth1/22,172.31.59.34,02:08:20:EE:FA:B1,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.1,02:08:20:72:7A:E6,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.36,02:08:20:4E:9B:DB,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.2,02:08:20:2C:F9:D0,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.40,02:08:20:06:E8:9D,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.35,02:08:20:2F:01:FE,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond0,172.31.59.73,00:14:4F:F8:A8:5F,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.3,02:08:20:83:12:16,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.4,02:08:20:E9:D2:CE,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.37,02:08:20:B4:3C:99,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.29,02:08:20:2E:38:10,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.39,02:08:20:D0:65:1E,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_1,BD_MDR1_SOA_PRD,EPG_MDR1_SOA_PRD,pod-2,paths-2508,eth1/22,172.31.59.38,02:08:20:F6:01:A9,vlan-3112
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_PUM_1,BD_MDR1_PUM_PRD,EPG_MDR1_PUM_PRD,pod-2,paths-2507,eth1/21,172.31.23.1,08:94:EF:7B:20:A2,vlan-3187
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_PUM_1,BD_MDR1_PUM_PRD,EPG_MDR1_PUM_PRD,pod-2,paths-2508,eth1/21,172.31.23.4,00:0C:29:FC:5F:F3,vlan-3187
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_PUM_1,BD_MDR1_PUM_PRD,EPG_MDR1_PUM_PRD,pod-2,paths-2508,eth1/21,172.31.23.3,00:0C:29:5C:4C:4D,vlan-3187
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_PUM_1,BD_MDR1_PUM_PRD,EPG_MDR1_PUM_PRD,pod-2,paths-2507,eth1/21,172.31.23.6,00:0C:29:66:93:02,vlan-3187
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_PUM_1,BD_MDR1_PUM_PRD,EPG_MDR1_PUM_PRD,pod-2,paths-2507,eth1/21,172.31.23.5,00:0C:29:0A:C7:C6,vlan-3187
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_PUM_1,BD_MDR1_PUM_PRD,EPG_MDR1_PUM_PRD,pod-2,paths-2507,eth1/21,172.31.23.2,00:0C:29:94:2B:E2,vlan-3187
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_5,BD_MDR1_SOA_DEV,EPG_MDR1_SOA_DEV,pod-2,paths-2507,eth1/22,172.31.58.180,02:08:20:4A:F4:08,vlan-3117
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_5,BD_MDR1_SOA_DEV,EPG_MDR1_SOA_DEV,pod-2,paths-2508,eth1/22,172.31.58.177,02:08:20:54:D7:F8,vlan-3117
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_5,BD_MDR1_SOA_DEV,EPG_MDR1_SOA_DEV,pod-2,paths-2508,eth1/22,172.31.58.179,02:08:20:63:F0:66,vlan-3117
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_5,BD_MDR1_SOA_DEV,EPG_MDR1_SOA_DEV,pod-2,paths-2508,eth1/22,172.31.58.178,02:08:20:19:B9:0F,vlan-3117
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_5,BD_MDR1_SOA_DEV,EPG_MDR1_SOA_DEV,pod-2,paths-2508,eth1/22,172.31.58.181,02:08:20:1E:2C:8E,vlan-3117
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_5,BD_MDR1_SOA_DEV,EPG_MDR1_SOA_DEV,pod-2,paths-2508,eth1/22,172.31.58.182,02:08:20:F2:7C:7D,vlan-3117
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_5,BD_MDR1_SOA_DEV,EPG_MDR1_SOA_DEV,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond0,172.31.58.184,00:14:4F:F9:7C:B1,vlan-3117
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_3,BD_MDR1_SOA_Storage,EPG_MDR1_SOA_Storage,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond1,172.31.58.134,00:14:4F:FB:78:49,vlan-3114
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_3,BD_MDR1_SOA_Storage,EPG_MDR1_SOA_Storage,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond1,172.31.58.131,00:14:4F:F8:F0:9B,vlan-3114
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_3,BD_MDR1_SOA_Storage,EPG_MDR1_SOA_Storage,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond1,172.31.58.132,00:14:4F:FA:E9:12,vlan-3114
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_3,BD_MDR1_SOA_Storage,EPG_MDR1_SOA_Storage,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond1,172.31.58.133,00:14:4F:F8:7C:4F,vlan-3114
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_3,BD_MDR1_SOA_Storage,EPG_MDR1_SOA_Storage,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond1,172.31.58.136,00:14:4F:FA:F1:5C,vlan-3114
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_3,BD_MDR1_SOA_Storage,EPG_MDR1_SOA_Storage,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_ZS3_Con1_Bond0,172.31.58.129,90:E2:BA:81:F2:1D,vlan-3114
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_3,BD_MDR1_SOA_Storage,EPG_MDR1_SOA_Storage,pod-2,protpaths-2507-2508,IPG_VPC_MDR1_SOA_T5_2_Bond1,172.31.58.130,90:E2:BA:7C:08:C4,vlan-3114
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.74,00:14:4F:FA:25:03,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.73,00:14:4F:FA:D7:A2,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.47,02:08:20:00:49:D2,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.38,02:08:20:CD:D0:57,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.16,00:10:E0:62:5D:55,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.1,00:10:E0:62:5D:50,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.97,00:10:E0:62:58:FA,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.41,02:08:20:0A:92:24,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.2,00:10:E0:62:58:5E,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.18,00:10:E0:62:B4:EB,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.75,00:14:4F:F8:56:B8,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.17,00:10:E0:62:58:63,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.84,00:10:E0:5B:AB:D4,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.36,02:08:20:B6:2A:BB,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.83,00:10:E0:5B:B6:A4,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.19,00:10:E0:62:57:C1,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.48,02:08:20:BF:B1:88,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.46,02:08:20:0F:56:AD,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.49,02:08:20:59:19:89,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.112,00:10:E0:62:5B:0F,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.78,00:14:4F:F8:EF:B2,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.42,02:08:20:FA:A5:C8,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.44,02:08:20:44:B3:8D,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.68,02:08:20:F9:79:74,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.99,00:E0:4B:4B:39:85,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.111,00:10:E0:62:58:FF,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.40,02:08:20:CD:DD:DA,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.103,F8:C2:88:EF:23:3F,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.67,02:08:20:52:22:98,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.37,02:08:20:AC:3F:C7,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.82,00:10:E0:58:36:75,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.125,00:10:E0:58:36:75,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.100,00:E0:4B:4B:3E:31,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.66,00:10:E0:58:36:6C,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.4,00:10:E0:62:57:BC,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.76,00:14:4F:F8:26:3C,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.3,00:10:E0:62:B4:E6,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.39,02:08:20:20:66:6A,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.43,02:08:20:F6:69:07,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.45,02:08:20:BF:97:98,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.98,00:10:E0:62:5B:0B,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_SOA_2,BD_MDR1_SOA_MGT,EPG_MDR1_SOA_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_SOA_Sw_MGT4993,172.31.58.35,02:08:20:A0:13:E2,vlan-3113
BAAC_MDR1,ANP_MDR1,VRF_MDR1_INT_Dev_Ops_1,BD_MDR1_DevOps_MGT,EPG_MDR1_DevOps_MGT,pod-2,protpaths-2509-2510,IPG_VPC_MDR1_Dev_Ops_MGT,172.31.121.10,80:30:E0:38:F9:F8,vlan-3184
